k_max,k_min,k_tau,form_alpha,form_win,margin_a,margin_b,log_loss,brier
40,20,15,3.0,10,0.15,2.6,0.6755473365420765,0.24147570348382863
40,20,15,1.5,14,0.22,2.6,0.6755493351625953,0.24150982469005514
36,12,20,1.5,14,0.18,2.6,0.6755495397111146,0.24143374841566514
32,12,15,2.0,10,0.15,2.6,0.6755522222808051,0.24137468117257035
40,20,15,3.0,6,0.22,2.6,0.6755536819755502,0.24151309705319532
36,20,10,2.0,14,0.22,2.2,0.6755544461226128,0.24146720917666595
40,16,25,3.0,14,0.18,2.6,0.6755571927078972,0.24160599066580732
32,12,15,2.0,14,0.15,2.2,0.6755576012624275,0.241391940200994
28,12,10,2.5,6,0.22,2.6,0.6755581673744881,0.2413666034223706
36,12,25,2.0,14,0.22,1.8,0.6755582185868484,0.24147721774599798
36,12,25,2.0,10,0.18,2.6,0.6755584489166743,0.2414453423373429
36,16,20,3.0,14,0.15,2.2,0.6755596542915667,0.24149150581336
36,16,20,2.5,14,0.18,2.2,0.6755600494858341,0.24149263568373966
36,20,10,2.0,10,0.22,2.2,0.6755606081184176,0.24144567361876837
32,12,20,2.5,6,0.22,2.2,0.6755610082174295,0.24140390360882197
32,16,10,2.0,10,0.22,2.2,0.6755630527133342,0.2414006363962739
40,16,20,2.5,10,0.15,2.6,0.6755633604053253,0.24146723186064967
40,16,20,1.5,10,0.22,2.2,0.6755633724354483,0.24148325559022074
28,12,20,3.0,14,0.18,1.8,0.6755671077983312,0.24141037731498408
32,16,20,3.0,10,0.22,1.8,0.6755675200454292,0.2414461157101197
28,12,10,3.0,6,0.15,2.6,0.6755688299632813,0.24133215272021008
36,16,20,3.0,6,0.22,2.6,0.6755719796098592,0.24148523677451803
32,12,20,2.0,14,0.22,1.8,0.6755723553874586,0.24143150758554344
32,12,10,1.5,10,0.22,2.2,0.6755741394854191,0.24137574795770392
36,16,15,1.5,14,0.22,2.2,0.6755742013538607,0.24145463002847103
40,20,10,2.0,14,0.18,1.8,0.675574884438854,0.24147333592335396
36,16,10,1.5,14,0.18,2.6,0.6755757112806867,0.2414220818775157
40,12,20,1.5,14,0.18,1.8,0.6755760027190459,0.24146242737620005
40,16,25,3.0,10,0.22,1.8,0.6755764141903314,0.24154796895374298
32,12,10,1.5,14,0.22,2.2,0.6755795347428992,0.24138807647266883
28,12,15,2.5,14,0.18,2.2,0.6755803719715453,0.2414006461947093
36,16,15,1.5,10,0.22,2.2,0.6755829186398965,0.24144108038046455
36,12,20,1.5,14,0.22,1.8,0.6755839645895902,0.24145133219377793
40,16,20,3.0,6,0.22,2.2,0.6755844658696315,0.24149203665387348
32,16,10,2.5,14,0.15,2.2,0.675585002181479,0.2414168254456647
40,20,15,2.5,10,0.18,2.2,0.6755864661480403,0.24149537944559696
40,16,20,1.5,14,0.22,2.2,0.6755883733887093,0.2415198485099229
40,20,10,3.0,6,0.15,2.6,0.6755897177062263,0.2413786500611902
36,16,10,1.5,14,0.22,1.8,0.6755905693691268,0.24142977534041357
40,20,10,2.5,6,0.22,1.8,0.6755906745175561,0.24143437220060315
32,12,25,2.5,10,0.22,1.8,0.6755946994525557,0.24144235725925162
36,12,25,2.5,10,0.15,2.6,0.6755956419352195,0.24144915239153486
28,12,20,2.5,14,0.22,2.2,0.6755972049562484,0.24143452711712582
36,12,20,1.5,10,0.18,2.6,0.6755996939629506,0.24143833588505575
36,12,20,2.0,6,0.18,2.6,0.6756033812938373,0.24142091834484794
36,16,25,2.5,10,0.22,2.2,0.6756055637390835,0.24151799737408283
32,12,15,1.5,14,0.22,2.2,0.6756056744304135,0.2414212410863779
36,12,20,2.5,6,0.15,2.6,0.6756057920148989,0.24138050745407702
28,12,15,3.0,6,0.18,2.6,0.6756096366891291,0.2413806083814514
32,16,15,2.5,14,0.18,2.2,0.6756112962721538,0.24146168338297783
36,20,15,2.0,10,0.22,2.6,0.6756118044590881,0.24150390453913953
32,12,15,1.5,10,0.22,2.2,0.675612703862248,0.24141254410753069
40,12,20,1.5,10,0.15,2.6,0.6756130853007569,0.24145366341761798
32,12,15,2.5,6,0.15,2.2,0.6756144772361797,0.24135472885228013
28,12,20,2.5,10,0.22,2.2,0.6756148071622341,0.2414233048832531
36,12,10,1.5,10,0.15,1.8,0.6756178018967779,0.2413960052657068
36,16,15,3.0,6,0.15,2.6,0.6756201730979845,0.24137804616513409
32,12,20,2.0,10,0.18,2.6,0.6756213511352592,0.2414327210643503
40,16,15,2.0,6,0.18,2.2,0.6756213743900383,0.24143113138112265
32,12,20,3.0,6,0.18,2.2,0.6756215997632187,0.2413898109779672
32,12,25,3.0,6,0.22,2.6,0.6756234242727732,0.24147242232363064
40,16,20,3.0,14,0.15,1.8,0.6756240723259844,0.24154941421440415
32,16,10,3.0,6,0.18,2.2,0.6756240987025103,0.241386902514066
32,12,15,2.0,10,0.18,1.8,0.675624887759085,0.2414077739045142
36,12,25,2.0,10,0.22,1.8,0.6756263266738344,0.24147767321964184
28,12,10,2.5,10,0.18,2.2,0.6756263395139741,0.24139364832612326
32,16,15,3.0,14,0.15,1.8,0.6756302014636227,0.24145752990571706
40,16,20,2.0,6,0.22,2.6,0.6756304711268984,0.24152181667362368
40,16,25,3.0,14,0.22,1.8,0.6756311225215461,0.24164400525547522
40,20,20,2.0,10,0.22,2.6,0.6756319130120714,0.24157173883029512
32,20,15,3.0,14,0.22,2.6,0.6756324373689081,0.24155205456433843
40,12,20,1.5,6,0.18,2.6,0.6756357619129483,0.24145793896882262
36,20,10,2.5,10,0.18,2.2,0.675636023950117,0.24146924699012182
36,12,10,1.5,6,0.15,2.2,0.6756374224983777,0.24138613918028134
36,16,10,1.5,10,0.18,2.6,0.675638580222561,0.24143680942415313
36,20,10,3.0,14,0.15,1.8,0.6756394506669309,0.24149442423266126
28,12,10,2.5,14,0.15,2.6,0.6756440189568214,0.2414135321866726
40,16,10,1.5,6,0.15,2.6,0.6756467385218027,0.2414182113693765
36,12,20,1.5,10,0.22,1.8,0.6756478254873022,0.2414616856418085
36,16,15,2.0,14,0.15,2.6,0.6756497637050511,0.24148341839306986
36,16,10,2.0,6,0.18,2.2,0.6756528937555232,0.24141727971311466
40,20,15,3.0,14,0.15,2.2,0.6756530109338968,0.24157978166814323
32,16,10,2.5,10,0.15,2.6,0.675653301108696,0.2414299774853084
32,12,15,2.0,6,0.18,2.6,0.6756541916657488,0.2414147308601832
36,16,20,3.0,10,0.18,1.8,0.6756551186563834,0.24148711522133887
40,16,15,3.0,6,0.15,1.8,0.6756560610674399,0.24134000278695525
40,12,20,2.0,6,0.15,2.6,0.6756568029458571,0.24142852476077956
32,16,20,2.5,10,0.22,2.2,0.6756577309719141,0.24149117199928308
36,16,25,3.0,10,0.18,2.6,0.6756592284021932,0.24153948359190486
40,16,15,2.5,6,0.15,2.2,0.6756597569845215,0.24139552798093716
32,12,25,3.0,10,0.18,1.8,0.6756609580258714,0.24145681533032987
32,12,20,2.0,10,0.22,1.8,0.6756632535259254,0.24145286821538373
36,16,10,1.5,10,0.22,1.8,0.6756643049482964,0.24144902203447327
36,12,15,2.0,6,0.15,1.8,0.6756655610753679,0.24137995915774554
36,16,20,2.5,10,0.18,2.2,0.6756668402953524,0.24149838988747122
40,20,20,2.5,10,0.22,2.2,0.6756674519060981,0.24159499531416642
28,12,10,2.5,14,0.18,1.8,0.6756682527961502,0.241424313971787
40,12,25,3.0,6,0.18,2.6,0.6756698495697612,0.24148655152491597
40,16,20,2.0,14,0.18,2.2,0.6756709349242104,0.2415606820071545
36,16,25,3.0,14,0.18,2.6,0.675671454161537,0.2416005993911545
32,16,20,2.5,14,0.22,2.2,0.6756731493327721,0.24152800808036298
40,20,10,2.0,10,0.15,2.6,0.6756750432887819,0.24148632496514078
32,12,20,2.5,14,0.15,1.8,0.6756756483971998,0.24146399750854955
28,12,20,3.0,14,0.15,2.2,0.6756764241096763,0.24145605562415695
36,12,25,2.5,14,0.15,2.2,0.6756777370015148,0.24152289262440155
28,12,25,3.0,14,0.18,2.6,0.6756794236894074,0.24149019657018606
36,20,15,3.0,14,0.18,2.2,0.6756802496293015,0.241577771748328
32,16,20,3.0,14,0.18,2.2,0.6756804295792902,0.24152898064915104
36,12,20,2.0,10,0.15,2.2,0.6756823064358314,0.24146081593336524
36,16,25,2.5,14,0.22,2.2,0.6756839195603449,0.24159592396589155
32,16,25,3.0,10,0.22,2.2,0.6756876224869475,0.24153241258873195
28,12,10,3.0,6,0.18,1.8,0.6756878206391533,0.2413845785057877
40,12,15,1.5,6,0.15,1.8,0.6756891031573726,0.24141427558625136
32,16,10,2.5,6,0.22,2.2,0.6756893311816504,0.2414534504838392
40,16,20,2.5,14,0.15,2.2,0.6756907639973523,0.24157080064698808
36,20,20,2.5,10,0.22,2.6,0.6756918263313129,0.24158004181951723
28,16,15,3.0,14,0.22,2.2,0.6756924144010777,0.24150343002998761
32,20,10,2.5,10,0.22,2.6,0.6756947272233201,0.24151048423415458
28,16,10,3.0,14,0.18,2.6,0.675695318927022,0.24147816055030402
36,12,15,1.5,6,0.18,2.2,0.6756961117349914,0.24144038899869713
40,12,25,2.5,10,0.15,2.2,0.6756962185410315,0.2415148821654584
36,20,15,2.0,14,0.22,2.6,0.6756982948020623,0.24157056796124604
36,20,10,3.0,10,0.15,2.2,0.6756990922959203,0.24148445486791528
32,12,25,2.5,14,0.18,2.2,0.6756991109673817,0.24151362076981633
28,12,25,3.0,14,0.22,1.8,0.6757018374660007,0.2415020609940754
28,16,10,3.0,14,0.22,1.8,0.675702566337007,0.24148221382879537
40,20,15,3.0,10,0.18,1.8,0.6757032870825501,0.24154426113524793
32,12,20,2.5,10,0.15,2.2,0.6757039481844525,0.24145499814458368
36,16,15,2.5,6,0.22,1.8,0.6757050097164419,0.24146836813040895
32,12,10,2.0,6,0.15,2.6,0.6757058455525883,0.24141224182158375
40,16,20,2.5,10,0.18,1.8,0.6757124365883344,0.24153342773488234
32,16,15,3.0,10,0.15,2.2,0.6757132497952337,0.24146645546403375
28,16,15,3.0,10,0.22,2.2,0.6757134302365696,0.24148745969328825
36,12,15,1.5,10,0.15,2.2,0.6757155391909934,0.24145901532332037
40,20,10,1.5,6,0.22,2.6,0.6757171179080549,0.241525703544312
32,12,10,1.5,6,0.22,2.6,0.6757175589375121,0.24144363248418152
36,16,10,2.5,6,0.15,1.8,0.6757182487406435,0.24139045919938276
40,20,15,2.0,14,0.18,2.6,0.6757185392055198,0.2415925818617067
28,12,15,3.0,10,0.15,1.8,0.6757194960030384,0.241433269400724
36,16,25,2.0,10,0.22,2.6,0.6757206304577944,0.2415672032746448
36,16,15,2.0,6,0.22,2.2,0.6757254826387586,0.24150081472170987
40,16,15,1.5,14,0.15,2.6,0.6757259481501975,0.2415293986935471
40,12,25,3.0,10,0.15,1.8,0.6757261256167697,0.24151939723203075
36,12,25,2.5,10,0.18,1.8,0.675730187324822,0.24150948901533772
40,20,15,2.5,6,0.22,2.6,0.6757309728216738,0.24158160925246733
40,12,20,1.5,10,0.18,1.8,0.6757310730610173,0.24150738838751962
36,20,10,2.5,6,0.22,2.6,0.6757326412257952,0.2415337849165387
36,16,15,2.0,14,0.18,1.8,0.6757327105915434,0.24152150949738896
28,12,15,2.5,10,0.18,2.2,0.6757339820408934,0.2414547894189012
36,16,25,3.0,14,0.22,1.8,0.6757344469459236,0.24163278012622844
32,16,10,2.5,10,0.18,1.8,0.6757357653616105,0.24146692039604406
40,20,10,2.5,10,0.15,1.8,0.6757359189280913,0.24149854565196457
40,20,15,2.0,10,0.18,2.6,0.675736063475206,0.2415629229976821
28,12,10,3.0,6,0.15,2.2,0.6757400291596815,0.24140211760552963
36,20,10,2.5,14,0.15,2.6,0.6757404400002807,0.2415445786731358
40,20,10,1.5,14,0.18,2.6,0.6757418447793182,0.2415484846210855
28,12,15,2.5,6,0.22,2.6,0.6757423749659339,0.24146898934624828
36,20,20,3.0,10,0.22,2.2,0.6757425373559065,0.2416084883800872
40,20,25,3.0,10,0.22,2.6,0.675747755012151,0.24169826011761406
40,16,20,2.0,10,0.18,2.2,0.6757481054117073,0.24155513680237944
40,20,10,2.0,14,0.15,2.2,0.6757484165024343,0.2415471708701894
36,16,25,3.0,10,0.22,1.8,0.6757491227643688,0.2415820096090126
28,12,25,2.5,10,0.22,2.6,0.6757499913863383,0.24150511093375668
32,16,25,3.0,14,0.22,2.2,0.6757518145695733,0.2416031527753151
40,16,15,2.0,10,0.15,1.8,0.6757524293255758,0.24150144156521236
40,20,20,2.0,14,0.22,2.6,0.6757541789314927,0.24166394214811893
28,12,15,2.0,10,0.22,2.6,0.6757566888140677,0.2414744536600602
32,12,20,1.5,10,0.22,2.6,0.6757569988243879,0.2415027627752026
36,20,10,3.0,6,0.22,2.2,0.6757570732866731,0.2415304479186711
28,12,15,3.0,6,0.22,1.8,0.6757574296513129,0.24144983225902833
40,16,25,2.0,10,0.22,2.2,0.6757583487863515,0.24161224805543632
36,12,20,2.0,6,0.22,1.8,0.6757585218665481,0.2414936516460077
28,12,15,2.5,14,0.15,2.6,0.6757617654999246,0.24148126271183754
40,12,20,1.5,14,0.15,2.2,0.675762537740599,0.24154335003748814
36,12,20,2.0,14,0.15,1.8,0.6757626854954039,0.24152050625531724
32,20,10,2.5,14,0.22,2.6,0.6757654500792126,0.24156839741855327
28,12,10,2.5,14,0.15,2.2,0.6757655581797769,0.24146805034355906
32,12,20,2.0,6,0.22,2.6,0.6757661230133516,0.24150920285585709
40,20,10,2.5,6,0.18,2.2,0.6757668210723025,0.241494764006301
28,12,20,3.0,10,0.15,2.6,0.6757711821154928,0.24147919809110632
32,20,10,3.0,14,0.18,2.6,0.6757726536054764,0.24157065169869651
32,16,10,3.0,6,0.15,2.6,0.6757760407454129,0.24143919128856078
40,20,15,2.0,14,0.22,1.8,0.6757762585267755,0.2416213846755027
40,12,25,2.0,14,0.15,2.6,0.6757768667514168,0.24159771613883993
28,12,10,2.5,6,0.22,2.2,0.6757771293709903,0.24146295791976483
40,12,20,1.5,6,0.22,1.8,0.675778402469013,0.24152519323657753
40,16,20,2.5,6,0.22,2.2,0.6757787588547891,0.24157478294854215
40,20,20,2.5,14,0.22,2.2,0.6757787962666019,0.2416981414386362
32,12,15,2.0,6,0.22,1.8,0.6757788054393324,0.24147377218978852
32,12,20,3.0,6,0.15,2.6,0.6757803306864055,0.24144159901678525
36,12,20,3.0,6,0.15,1.8,0.6757821674945638,0.2413950276992218
28,16,20,3.0,10,0.22,2.6,0.6757830346743313,0.24154178441317312
32,16,15,2.5,10,0.18,2.2,0.6757837832418757,0.24151275825739776
40,20,10,1.5,14,0.22,1.8,0.6757847139600376,0.24156975036555506
32,12,20,2.0,14,0.18,2.2,0.6757848133003744,0.24152509431935565
28,12,20,3.0,6,0.22,2.6,0.6757864491782726,0.2415092492546467
32,12,10,2.0,10,0.15,1.8,0.6757906530862545,0.24146923728165415
32,16,15,2.0,14,0.22,2.2,0.6757914319843481,0.24154697978213535
32,12,15,2.0,10,0.15,2.2,0.6757928787480465,0.24148343255137314
40,16,10,1.5,6,0.18,1.8,0.6757933099601462,0.24148444722004214
28,12,25,3.0,10,0.18,2.6,0.6757934773069184,0.24151554312197812
40,20,10,2.0,10,0.18,1.8,0.6757940329460702,0.2415392941511213
32,16,25,2.5,10,0.22,2.6,0.6757952811301682,0.24157981524804403
32,12,20,1.5,14,0.22,2.6,0.6757956006040203,0.24153395032685615
36,16,15,2.5,10,0.15,1.8,0.6757956392473023,0.24150623952664196
32,16,15,3.0,6,0.22,2.2,0.675796348133577,0.241522943300582
36,12,20,2.5,6,0.18,1.8,0.675796954421713,0.24146372283166745
40,20,15,2.5,14,0.15,2.6,0.6757998765452394,0.24163230113172632
40,16,10,1.5,10,0.15,1.8,0.6758003667894089,0.24150562118662366
40,20,10,3.0,6,0.18,1.8,0.6758012165533785,0.24146664301671109
40,20,10,1.5,10,0.18,2.6,0.6758036677506798,0.241555748404643
36,20,15,3.0,10,0.18,2.2,0.675803844967483,0.24157970465980036
28,12,15,2.5,14,0.18,1.8,0.6758068799547023,0.24150193177947682
32,12,15,2.0,14,0.15,1.8,0.6758069850162826,0.24150399933050562
36,12,25,2.0,6,0.22,2.6,0.6758081094837539,0.24157176846910472
32,20,10,3.0,14,0.22,1.8,0.6758084850302863,0.24158882950587005
32,12,25,2.0,14,0.22,2.2,0.6758085107807743,0.24156624232187351
36,16,20,1.5,10,0.22,2.6,0.6758086279989118,0.24157595980619911
36,12,25,3.0,6,0.18,2.6,0.6758105681983719,0.2415271304574975
28,12,15,2.0,14,0.22,2.6,0.6758107964178924,0.24151252540888601
32,12,20,2.5,6,0.18,2.6,0.6758109839285367,0.2414991456567366
36,12,25,2.0,14,0.18,2.2,0.6758121993077283,0.24158618866272155
32,16,15,2.0,10,0.22,2.2,0.6758130470746858,0.24153724760178458
32,12,25,3.0,14,0.15,1.8,0.67581315142152,0.24155196178019306
32,12,25,2.0,10,0.22,2.2,0.6758142868130607,0.24154719575259997
36,12,25,2.5,6,0.22,2.2,0.6758160548362739,0.2415616633185444
32,12,10,2.0,6,0.18,1.8,0.6758185268976816,0.24146345701503186
28,12,25,2.5,14,0.22,2.6,0.6758186876652458,0.2415576086589877
36,20,10,2.5,14,0.18,1.8,0.6758217093286973,0.2415811814986427
36,16,25,2.0,14,0.22,2.6,0.6758227026289974,0.2416431443462465
36,16,10,1.5,14,0.18,2.2,0.6758228285122493,0.24153492565695947
40,16,15,1.5,14,0.18,1.8,0.6758230140063803,0.24157431556935802
36,16,15,3.0,6,0.18,1.8,0.6758238115087459,0.2414644634775754
36,12,15,1.5,14,0.15,1.8,0.6758246301922148,0.2415231480880635
28,12,10,2.0,10,0.22,2.6,0.675825199844212,0.24149225741741492
36,16,10,1.5,6,0.22,2.2,0.6758259827632359,0.24152335686439744
40,16,25,2.5,10,0.18,2.6,0.6758260974785266,0.24164062069369835
32,16,10,2.5,14,0.15,1.8,0.6758282854387567,0.24152342651336017
40,20,15,2.0,10,0.22,1.8,0.6758287488765192,0.2416067106141193
28,16,10,3.0,10,0.18,2.6,0.6758312929540066,0.24151948180198002
32,16,20,3.0,10,0.18,2.2,0.675832733376119,0.24155691475198382
40,16,25,2.0,14,0.22,2.2,0.6758348176097511,0.24168679551362351
40,12,25,2.5,14,0.15,1.8,0.6758361683055027,0.2416232484229338
36,16,20,2.5,6,0.22,2.6,0.6758371557060096,0.24159796784584253
36,12,20,1.5,14,0.18,2.2,0.67583722230214,0.24156381097922472
36,20,20,2.5,14,0.22,2.6,0.6758380228208953,0.24168644467395217
40,12,25,1.5,14,0.18,2.6,0.6758381019637376,0.24162388758271577
40,12,25,1.5,6,0.22,2.6,0.6758402704432573,0.24160956213728538
32,16,10,2.0,14,0.18,2.6,0.6758414732897878,0.24154236220466196
36,16,15,2.0,10,0.15,2.6,0.6758423490227644,0.24154432430752543
36,16,20,2.5,14,0.15,2.6,0.6758440263642277,0.24161204541951162
28,12,25,3.0,10,0.22,1.8,0.6758470484542408,0.24154100235622755
28,12,10,2.5,10,0.15,2.6,0.6758474323989617,0.24149560224922853
28,12,15,3.0,6,0.18,2.2,0.6758475111414913,0.24147910751801382
32,16,15,2.5,14,0.15,2.6,0.6758477450010492,0.24156359718281703
40,12,20,2.0,6,0.18,1.8,0.6758479926295258,0.24151233437578756
32,12,25,3.0,10,0.15,2.2,0.6758481868765145,0.24153540176424937
40,16,25,2.5,14,0.18,2.6,0.6758508054973992,0.241706897888602
32,12,25,2.5,10,0.18,2.2,0.6758529659446239,0.24155301783833014
36,12,25,3.0,10,0.15,1.8,0.6758534417341635,0.24154809950980952
28,12,20,2.5,14,0.18,2.6,0.6758544991603469,0.24154814000627978
32,16,10,2.0,14,0.22,1.8,0.6758545552589172,0.24154913356997784
40,12,25,2.0,6,0.22,2.2,0.6758551449184474,0.24160452826504203
28,16,10,3.0,14,0.18,2.2,0.6758553498782086,0.24154743124456862
40,12,20,2.5,6,0.15,1.8,0.6758562662655963,0.24145476334211874
32,12,10,1.5,14,0.22,1.8,0.6758574465683982,0.24151850488088822
32,12,15,1.5,6,0.22,2.6,0.6758582688314152,0.24152979363092839
40,12,25,1.5,10,0.18,2.6,0.675858425859302,0.24160644214805763
28,16,10,3.0,10,0.22,1.8,0.6758591638710654,0.24153228157672413
36,16,20,3.0,10,0.15,2.2,0.6758602286059114,0.24157062628013362
40,20,10,1.5,10,0.22,1.8,0.6758633667662869,0.24158393518556395
36,20,20,3.0,14,0.22,2.2,0.6758640099715371,0.24171829019284727
36,20,15,2.5,14,0.18,2.6,0.6758653747411602,0.2416492757473428
36,16,20,1.5,14,0.22,2.6,0.6758658052647364,0.24162114995222692
32,12,10,1.5,14,0.18,2.6,0.6758667319337847,0.2415227955531433
28,12,20,3.0,10,0.18,1.8,0.6758700585110128,0.24152416113412095
40,20,20,3.0,10,0.18,2.6,0.6758710939349815,0.24168479828405276
28,12,20,2.5,14,0.22,1.8,0.6758721077616145,0.24155738893352144
32,16,15,2.5,6,0.22,2.6,0.6758725926857039,0.2415721351546194
36,16,15,2.5,6,0.18,2.2,0.6758728283616462,0.24152759302962634
36,12,25,1.5,10,0.22,2.2,0.6758735506880218,0.2415949521976257
28,16,20,3.0,14,0.22,2.6,0.6758737114753995,0.24161086080903021
40,16,15,1.5,10,0.15,2.6,0.6758738702709214,0.2415732834386687
36,16,10,2.0,10,0.15,1.8,0.6758758388014601,0.24153016727972396
32,20,15,3.0,10,0.22,2.2,0.6758763640414683,0.24161681018341066
28,12,25,3.0,14,0.18,2.2,0.6758763753792577,0.24157548229960377
32,20,10,3.0,10,0.18,2.6,0.6758765692740419,0.2415833841221595
36,12,25,1.5,14,0.22,2.2,0.6758771259639759,0.24161651140389792
40,16,15,1.5,6,0.18,2.6,0.6758781413988829,0.24156956867966037
40,12,25,2.0,14,0.18,1.8,0.6758807106371209,0.2416451739321909
36,16,10,2.0,6,0.15,2.6,0.6758825644834544,0.24151238288473584
28,12,10,2.0,14,0.22,2.6,0.6758845484737936,0.24153080572682445
40,16,15,2.0,6,0.15,2.6,0.6758864828009822,0.24153460895639195
28,12,10,2.5,10,0.18,1.8,0.6758886716515056,0.2415137468801585
40,16,25,3.0,14,0.18,2.2,0.6758904280544608,0.24174465270890663
40,20,10,2.0,6,0.18,2.6,0.6758922759262996,0.24157525701737811
36,16,20,3.0,14,0.15,1.8,0.6758931053223509,0.24163012974804496
36,16,15,2.0,14,0.15,2.2,0.6758932574844635,0.24159034204850766
36,12,20,2.5,6,0.15,2.2,0.6758938630414757,0.24149467699312924
40,12,25,1.5,14,0.22,1.8,0.6758938670935378,0.24165188679648292
28,12,20,3.0,14,0.15,1.8,0.675896903588904,0.24155072043795084
40,12,25,2.5,6,0.18,2.6,0.6758980127134211,0.24159281114161796
36,16,20,2.0,14,0.18,2.6,0.675900278685705,0.24163839375367627
40,16,25,1.5,10,0.22,2.6,0.6759004652208969,0.24167314688772212
40,12,25,2.0,10,0.15,2.6,0.6759006028467954,0.24161180879247848
32,16,10,2.5,10,0.15,2.2,0.6759045556584473,0.2415414527465596
40,20,15,2.5,14,0.18,1.8,0.6759053746356923,0.24167984362220382
32,16,25,2.5,14,0.22,2.6,0.6759056336943481,0.24166082013582998
40,20,10,3.0,6,0.15,2.2,0.675905813588667,0.241495891289123
36,20,15,2.5,10,0.18,2.6,0.675907083659539,0.2416277747248077
40,16,20,3.0,6,0.18,2.6,0.6759087714911233,0.24159708111605757
36,12,20,1.5,6,0.22,2.2,0.6759110855234229,0.2415832095619798
40,16,25,3.0,10,0.18,2.2,0.6759112074186894,0.24168055977992534
32,12,10,1.5,10,0.22,1.8,0.6759117628066158,0.241534166222525
36,12,10,1.5,6,0.15,1.8,0.6759123661918561,0.24150832012883006
36,16,15,3.0,6,0.15,2.2,0.6759139161964931,0.24148917647086904
32,12,15,2.5,6,0.15,1.8,0.6759143626952492,0.24147744812343402
28,12,15,2.5,14,0.15,2.2,0.6759147411689089,0.2415491151450259
28,16,10,2.5,10,0.22,2.6,0.6759149342905595,0.24156623947075623
32,12,10,1.5,10,0.18,2.6,0.6759155004513807,0.24153623213986328
40,12,25,3.0,6,0.22,1.8,0.6759155083319055,0.2415981126168794
32,12,10,2.0,6,0.15,2.2,0.6759162253186616,0.24150490482275463
32,16,10,2.5,6,0.18,2.6,0.675918349894473,0.24154249383403187
36,20,15,2.5,14,0.22,1.8,0.6759187911379876,0.24167607195091248
32,20,15,3.0,14,0.22,2.2,0.6759192894325913,0.24167595285313123
40,16,25,2.5,14,0.22,1.8,0.6759196508187387,0.24174175386554908
36,20,10,2.0,14,0.18,2.6,0.6759203624741786,0.24162795701623913
32,12,20,2.0,10,0.18,2.2,0.6759204869849686,0.24156715406467544
32,16,20,3.0,14,0.15,2.6,0.6759209342585935,0.24162868286232886
32,16,15,2.5,14,0.18,1.8,0.6759212063698277,0.24159706867656516
40,20,15,3.0,10,0.15,2.2,0.6759218894999987,0.24163104240027122
36,12,25,2.0,10,0.18,2.2,0.6759223718168025,0.24160524479416218
