k_max,k_min,k_tau,form_alpha,form_win,margin_a,margin_b,log_loss,brier
40,12,20,2.0,14,0.18,1.8,0.6679183080907769,0.23773116745995557
40,20,20,3.0,14,0.15,2.6,0.6679184905201335,0.2378077803139308
40,16,20,3.0,10,0.22,1.8,0.6679264833248362,0.23779430739472607
36,12,20,3.0,10,0.18,2.6,0.6679305862342851,0.23774629797746555
40,12,25,2.5,10,0.22,2.2,0.6679323616024792,0.23779097187029677
36,16,20,3.0,14,0.18,1.8,0.6679389779703184,0.2377634471854912
36,12,15,3.0,10,0.18,1.8,0.6679412883200123,0.23772252790805523
36,16,20,3.0,14,0.15,2.2,0.6679420657169808,0.23775585381963074
40,20,15,2.5,14,0.22,1.8,0.6679473945276675,0.23780683062364746
40,12,25,3.0,10,0.15,2.6,0.6679501103549493,0.2377738721253883
40,16,10,2.5,10,0.18,2.6,0.6679522336098911,0.23774871604158432
40,16,25,3.0,14,0.15,1.8,0.6679531707347687,0.23778930352823174
40,16,10,2.0,14,0.22,2.6,0.6679560884296206,0.23775096247159472
40,12,20,2.0,14,0.15,2.2,0.6679587979323887,0.2377435618160699
40,12,15,3.0,6,0.22,2.6,0.6679597048195766,0.23779162113429217
40,20,10,3.0,10,0.18,2.6,0.6679609391302166,0.2377923551628647
40,12,25,2.0,14,0.22,2.2,0.6679675096742832,0.23780187463626912
40,20,15,2.5,14,0.18,2.2,0.6679694150694505,0.23780411868369145
40,16,25,3.0,10,0.22,2.6,0.6679711308352458,0.23786912269802846
40,12,15,2.0,10,0.18,2.6,0.6679714264906993,0.23773982482976025
40,16,15,2.5,10,0.22,1.8,0.6679763967008775,0.23777776130719994
40,12,10,2.0,14,0.15,2.6,0.6679859779924701,0.2377364339729514
40,16,25,2.5,14,0.18,2.6,0.6679932553504657,0.23784168646098428
40,20,10,2.5,14,0.18,1.8,0.6679933884868611,0.23778485971588623
40,20,15,3.0,10,0.22,2.2,0.6679961918871256,0.23784666205390856
40,16,20,2.0,14,0.22,2.6,0.6679962203908798,0.23782399249570843
36,12,20,2.5,14,0.18,1.8,0.6679988068437831,0.2377589423669862
40,20,25,3.0,14,0.22,2.6,0.6680028780644323,0.23793603025608173
36,12,15,3.0,10,0.15,2.2,0.6680030824796652,0.23774666856133161
40,16,20,2.5,14,0.15,1.8,0.6680105432384721,0.2377851134192101
36,12,20,2.5,14,0.15,2.2,0.6680122659337782,0.23775909271653178
36,16,25,3.0,14,0.22,2.6,0.6680160436003985,0.23786658059109042
36,12,25,2.5,14,0.22,2.6,0.6680165053121364,0.23781843616473078
40,16,15,2.0,14,0.22,1.8,0.668017419830259,0.23779342592180625
40,16,10,2.5,10,0.22,1.8,0.6680187410341912,0.23777970852106572
40,20,20,2.5,14,0.22,2.6,0.6680192013766021,0.23788890277280234
40,20,10,2.5,14,0.15,2.2,0.6680203258213985,0.23779049897080448
36,12,10,3.0,10,0.18,2.6,0.6680228162836515,0.23776244108540723
40,16,15,3.0,10,0.15,1.8,0.6680335192204199,0.23777785781545646
40,16,20,3.0,10,0.18,2.2,0.6680339295557199,0.23782875102746584
40,12,10,2.0,14,0.18,1.8,0.6680366239435741,0.23776045038012836
36,12,20,3.0,10,0.22,1.8,0.668037009873483,0.23779649688972085
40,12,20,2.5,10,0.18,1.8,0.668037288494374,0.23778427734174848
40,12,15,2.0,10,0.22,1.8,0.6680476637715981,0.23777602153184896
36,12,10,3.0,10,0.22,1.8,0.6680485264597591,0.23777400155283443
40,20,15,2.5,14,0.15,2.6,0.6680514658835336,0.2378286693683399
40,16,15,2.0,14,0.18,2.2,0.6680626509312895,0.23780607811629295
40,20,20,3.0,14,0.18,1.8,0.6680640694475553,0.2378731441762113
40,16,10,2.0,14,0.22,2.2,0.6680642496782198,0.23779863038056037
40,12,10,3.0,6,0.22,2.2,0.6680644301395089,0.23780667242034337
40,12,10,2.0,14,0.15,2.2,0.6680739113610158,0.2377765713327273
40,20,10,3.0,10,0.22,1.8,0.668074091270673,0.23784476231159962
36,16,15,3.0,10,0.22,2.6,0.6680758329910069,0.23783780944134167
40,12,25,2.0,14,0.18,2.6,0.6680783411459743,0.23783912286670642
36,16,15,2.5,14,0.22,2.6,0.668079934415108,0.23783059848354168
40,16,15,2.5,10,0.18,2.2,0.6680829451474042,0.23781719860102563
36,20,10,3.0,14,0.22,2.6,0.6680829519978491,0.2378608754267122
36,12,25,3.0,10,0.22,2.6,0.6680836976494673,0.23785785884578978
36,20,15,3.0,14,0.22,2.6,0.6680862885957138,0.23788690584313543
40,20,20,3.0,14,0.15,2.2,0.6680914922009946,0.2378729072842137
40,12,10,2.5,10,0.15,1.8,0.6680917817288534,0.23779060079010625
36,16,20,3.0,14,0.15,1.8,0.668101027342023,0.23781601269907093
36,12,20,3.0,10,0.18,2.2,0.6681122207120332,0.23782162178942037
40,12,25,3.0,10,0.18,1.8,0.668112614416012,0.23784616345339302
36,12,15,2.5,10,0.22,2.6,0.6681188933629894,0.2378143137415428
40,12,20,2.0,10,0.22,2.2,0.668119269005371,0.23783803467546338
40,12,20,2.5,10,0.15,2.2,0.6681198765826254,0.23781512925160844
40,16,10,2.5,10,0.18,2.2,0.6681278749479178,0.23782506046880802
36,12,10,3.0,10,0.18,2.2,0.6681282897065574,0.23780928587495684
36,12,25,2.5,14,0.22,2.2,0.6681357047252913,0.2378661428550539
40,12,25,2.5,10,0.18,2.6,0.6681376346487043,0.23786861319591832
36,20,10,3.0,14,0.18,2.6,0.6681380777044231,0.23786531510576434
36,16,25,3.0,14,0.22,2.2,0.6681385440494628,0.23791227931651432
40,16,10,2.0,14,0.18,2.6,0.6681418743153719,0.23782915787523873
32,12,15,3.0,14,0.18,2.6,0.6681445381623345,0.23781567056884664
36,16,25,3.0,14,0.18,2.6,0.6681454561821342,0.2378965240063369
40,16,25,2.5,14,0.22,1.8,0.6681487391977261,0.23791642974690108
32,12,15,3.0,14,0.15,2.6,0.6681547540833414,0.23781068451587103
40,12,10,2.0,10,0.22,2.6,0.6681556476731737,0.23781375829337315
40,12,20,2.0,14,0.15,1.8,0.6681594772167871,0.23782787847124262
36,12,20,2.5,14,0.15,1.8,0.6681597699773174,0.2378191046209164
40,16,15,2.0,14,0.15,2.6,0.668159799833925,0.23784275085991113
36,20,10,3.0,14,0.22,2.2,0.668161262856081,0.23788946416435353
40,12,15,2.0,10,0.18,2.2,0.6681630038890981,0.23782438391857302
36,12,10,2.5,14,0.18,2.6,0.6681634615526781,0.23781880489814236
36,12,10,2.5,14,0.22,2.6,0.6681634690503494,0.2378222529424379
40,16,20,2.5,10,0.22,2.2,0.6681650969799697,0.23789917193428048
36,12,25,2.5,14,0.18,2.6,0.6681651966881645,0.23786639213057767
32,12,15,3.0,14,0.18,2.2,0.6681677354746961,0.23782234951700915
36,12,10,2.5,14,0.22,2.2,0.6681757095734658,0.23782706729057881
40,20,10,3.0,10,0.18,2.2,0.6681787860068934,0.23788224116126702
36,16,15,2.5,14,0.22,2.2,0.6681793634130119,0.23787078518922847
40,20,15,2.5,14,0.18,1.8,0.6681821532533403,0.23788791088067038
40,16,25,2.5,14,0.18,2.2,0.6681826600089986,0.23791697309605458
40,12,15,1.5,14,0.22,2.6,0.6681852898616597,0.23784109123248484
40,20,15,3.0,10,0.18,2.6,0.6681910807969,0.2379166493731954
40,12,25,3.0,10,0.15,2.2,0.6681911557721332,0.23787120427122913
40,16,20,2.0,14,0.22,2.2,0.6681915421566872,0.23790639391599747
36,20,15,3.0,14,0.18,2.6,0.6681932255670684,0.23790914947288866
36,20,15,3.0,14,0.22,2.2,0.6681955541396909,0.23792742994928384
36,16,15,2.5,14,0.18,2.6,0.6681970536781718,0.23786817320792114
32,12,15,3.0,14,0.15,2.2,0.6681975462193037,0.23782632825729405
40,12,10,3.0,6,0.18,2.6,0.6681979365327697,0.2378594011014822
36,12,10,2.5,14,0.18,2.2,0.668198452335692,0.23783382517444263
40,20,25,3.0,14,0.22,2.2,0.6682002748672173,0.23801132746092646
40,20,10,2.5,14,0.15,1.8,0.6682004338847018,0.23786365776602975
40,12,15,3.0,6,0.22,2.2,0.6682015249529232,0.2378879787872171
40,16,20,3.0,10,0.15,2.6,0.6682017083350428,0.2378899218499761
40,12,10,2.0,14,0.15,1.8,0.6682017713591313,0.23783507475605278
40,12,25,2.0,14,0.22,1.8,0.6682050190470985,0.23790030389280192
36,12,10,2.5,14,0.22,1.8,0.6682108266390913,0.2378421364554224
40,20,15,2.5,14,0.15,2.2,0.668213479154206,0.23789293947454118
32,12,15,3.0,14,0.18,1.8,0.6682144983696648,0.23783840902354153
32,12,15,3.0,14,0.22,1.8,0.6682163778646684,0.23785091883500634
36,12,15,3.0,10,0.15,1.8,0.6682175146907037,0.23783915147724513
32,12,15,3.0,14,0.22,2.2,0.6682183749086977,0.23785751739270997
40,16,10,2.0,14,0.22,1.8,0.6682194981434065,0.23786688849543905
32,12,15,3.0,14,0.22,2.6,0.6682201397491093,0.2378622936617393
40,20,20,2.5,14,0.22,2.2,0.6682206280148133,0.23796980815317464
40,20,10,2.5,10,0.22,2.6,0.6682233412792877,0.23791475883817695
36,12,10,2.5,14,0.15,2.6,0.6682233431653826,0.23784354990920373
36,20,10,3.0,14,0.18,2.2,0.668224586503275,0.2378971935942195
40,16,15,2.0,10,0.22,2.6,0.6682262394337151,0.2378942882395996
40,16,25,3.0,10,0.22,2.2,0.6682309284065693,0.2379714081442185
36,16,15,3.0,10,0.22,2.2,0.6682434424679183,0.23790643298288966
36,12,20,3.0,10,0.15,2.6,0.6682451664880719,0.237873315558671
40,16,15,2.5,10,0.15,2.6,0.6682493818570272,0.2378840145852896
36,20,10,3.0,14,0.15,2.6,0.6682508873072253,0.23789902525441353
36,12,10,3.0,10,0.15,2.6,0.6682514133291217,0.23786537026058582
36,16,10,3.0,10,0.22,2.6,0.6682525905056328,0.23789831759675056
32,12,20,3.0,14,0.18,2.6,0.6682547084894807,0.23788084022309966
36,20,10,3.0,14,0.22,1.8,0.6682559916818053,0.23792210307855108
40,16,10,2.0,14,0.18,2.2,0.6682606573055656,0.23788120426721984
36,12,15,2.5,10,0.22,2.2,0.6682627613810928,0.23787700683639063
40,12,25,2.0,14,0.18,2.2,0.6682628312535344,0.2379160360255301
36,12,10,2.5,14,0.18,1.8,0.6682652242542351,0.23786323100048556
40,16,15,2.0,14,0.18,1.8,0.6682697707935364,0.2378935286774044
32,12,15,3.0,14,0.15,1.8,0.668270865290648,0.23785484522280062
40,12,25,2.5,10,0.22,1.8,0.6682729528008834,0.23793206560008134
36,12,25,3.0,10,0.22,2.2,0.668274454719983,0.23793484763121237
36,12,10,2.5,14,0.15,2.2,0.6682768102495754,0.23786696852452946
40,20,25,3.0,14,0.18,2.6,0.6682779017703079,0.23802079654432537
36,16,25,3.0,14,0.18,2.2,0.6682782638093225,0.23794640924782964
40,16,25,2.5,14,0.15,2.6,0.6682785494210145,0.23794528955202235
36,12,25,2.5,14,0.22,1.8,0.6682834324704197,0.23792367352216703
40,16,10,2.5,10,0.15,2.6,0.6682853615152855,0.23789289469953565
32,12,20,3.0,14,0.22,2.6,0.6682865190121428,0.23791197807654996
40,20,20,3.0,10,0.22,2.6,0.6682898657393312,0.23801948532615205
40,20,15,2.5,10,0.22,2.6,0.6682930976191017,0.23797258685657752
36,16,25,3.0,14,0.22,1.8,0.6682961143910038,0.23796910883393213
36,12,25,2.5,14,0.18,2.2,0.6682961632659777,0.23791918825563713
36,16,15,2.5,14,0.22,1.8,0.6682986723517056,0.23791740386856455
40,12,10,2.0,10,0.22,2.2,0.6682995599147966,0.23788054877701817
36,16,15,2.5,14,0.18,2.2,0.6683028544702886,0.23791083985557573
36,12,10,3.0,10,0.18,1.8,0.6683062395197457,0.23788997787239607
32,12,20,3.0,14,0.15,2.6,0.6683072437228642,0.2378912741071687
40,16,20,2.0,14,0.18,2.6,0.6683076851185175,0.23794601168654722
32,12,20,3.0,14,0.18,2.2,0.6683084433850246,0.23789989759481878
40,20,20,2.5,14,0.18,2.6,0.6683129867304798,0.23799204004572863
40,16,15,2.0,14,0.15,2.2,0.6683129948355827,0.23790745754314258
32,12,20,3.0,14,0.22,2.2,0.6683144756197301,0.23791905446997336
36,20,15,3.0,14,0.18,2.2,0.6683145778380919,0.23795478737949952
40,12,10,3.0,6,0.22,1.8,0.6683147720848663,0.237911255385631
36,16,20,2.5,14,0.22,2.6,0.6683149904344131,0.23796140398187168
36,12,20,2.5,10,0.22,2.6,0.668319307119337,0.23792895294917493
40,20,20,3.0,14,0.15,1.8,0.6683236661626034,0.23795992457115497
36,16,25,3.0,14,0.15,2.6,0.6683249038557385,0.23795298988369226
40,12,20,2.0,10,0.18,2.6,0.6683279254095346,0.2379237227316578
40,20,15,3.0,10,0.22,1.8,0.668332738234738,0.23798230121224853
40,12,15,2.0,10,0.15,2.6,0.6683328738929695,0.2378984493168729
36,20,15,3.0,14,0.22,1.8,0.6683351982518805,0.23797742289405444
40,12,15,1.5,14,0.22,2.2,0.6683374175346469,0.2379098915092934
40,16,10,2.0,14,0.15,2.6,0.6683455333179379,0.23791614032268635
40,20,10,3.0,10,0.15,2.6,0.6683462090147376,0.23794828533801435
32,12,20,3.0,14,0.22,1.8,0.6683484905051374,0.2379265981634547
40,12,20,1.5,14,0.22,2.6,0.6683505698653132,0.23794386898495384
40,12,15,3.0,6,0.18,2.6,0.6683509191545643,0.237938560490228
36,20,10,3.0,14,0.18,1.8,0.6683518986340485,0.2379447880871652
36,12,25,2.5,14,0.15,2.6,0.6683529103432599,0.237934729010527
36,16,15,2.5,14,0.15,2.6,0.6683536341654569,0.23792583791743507
36,20,15,3.0,14,0.15,2.6,0.6683561002218878,0.23796052963630474
36,20,10,3.0,14,0.15,2.2,0.6683571420730551,0.23793987188018798
40,12,25,2.0,10,0.22,2.6,0.668357916066527,0.2379779833761056
40,20,15,2.0,14,0.22,2.6,0.6683582037338609,0.2379938455730482
36,12,10,2.5,14,0.15,1.8,0.6683615152193726,0.23790453339265286
40,16,20,3.0,10,0.18,1.8,0.6683664022078861,0.2379629541958095
36,12,20,3.0,10,0.18,1.8,0.6683724010159497,0.23793058818398685
32,12,20,3.0,14,0.15,2.2,0.6683738796417167,0.23791611130541176
36,12,10,3.0,10,0.15,2.2,0.6683745671675824,0.23792043405052443
40,16,20,2.5,10,0.18,2.6,0.6683756739316219,0.23797918685608493
40,12,25,2.0,14,0.15,2.6,0.6683759320692884,0.23795695576255668
40,12,10,3.0,6,0.18,2.2,0.6683763951684096,0.2379328152616452
36,16,10,2.5,14,0.22,2.6,0.6683807218322272,0.2379481229419496
36,16,15,3.0,10,0.18,2.6,0.6683822870080972,0.23795814718206265
36,16,10,3.0,10,0.22,2.2,0.6683828487751065,0.23795315979329748
40,16,10,2.5,10,0.18,1.8,0.6683853447695614,0.2379381584916944
32,12,20,3.0,14,0.18,1.8,0.6683861327549506,0.23792763432290276
40,16,15,2.5,10,0.18,1.8,0.6683866149708868,0.23794573357962465
40,12,25,2.5,10,0.18,2.2,0.6683914198054418,0.23797359476597213
40,20,10,2.0,14,0.22,2.6,0.6684032769154199,0.23798809690225223
36,16,20,3.0,10,0.22,2.6,0.668407531054604,0.23801199695221395
36,12,15,2.5,10,0.18,2.6,0.6684079488891471,0.23793831616622776
36,20,20,3.0,14,0.22,2.6,0.6684109122558276,0.238056971422526
40,12,20,2.5,10,0.15,1.8,0.6684121948694177,0.23793887545557338
40,16,25,2.5,14,0.18,1.8,0.6684235284426865,0.2380108245335115
36,12,25,3.0,10,0.18,2.6,0.6684247674337042,0.23798846103183066
40,16,10,2.0,14,0.18,1.8,0.6684269578395655,0.23795401804633778
40,20,15,2.5,14,0.15,1.8,0.6684293254223272,0.23797838000977733
40,12,15,2.0,10,0.18,1.8,0.6684315037508026,0.23794360179264948
40,16,25,2.0,14,0.22,2.6,0.6684321961507856,0.23804687033699987
40,16,25,3.0,10,0.18,2.6,0.6684325959084418,0.23804014724019204
40,16,20,2.0,14,0.22,1.8,0.6684354118854998,0.2380074864121683
36,12,20,3.0,10,0.15,2.2,0.668437873519155,0.23795399293260433
40,16,25,2.5,10,0.22,2.6,0.668437999010967,0.238057317380755
40,12,15,2.5,6,0.22,2.6,0.6684412606696183,0.23799585802648077
40,12,20,2.0,10,0.22,1.8,0.6684436327117923,0.23797847921189563
36,16,10,2.5,14,0.22,2.2,0.668443924683579,0.23797390565098767
36,16,20,2.5,14,0.22,2.2,0.6684457195724753,0.23801385232674663
40,20,10,2.5,10,0.22,2.2,0.6684470089362861,0.23800961371383858
40,16,20,3.0,10,0.15,2.2,0.6684472726097239,0.2379890906472238
40,20,15,3.0,10,0.18,2.2,0.6684496545418396,0.2380211168721635
36,16,15,2.5,14,0.18,1.8,0.6684497028139434,0.2379699565102683
36,16,25,3.0,14,0.18,1.8,0.6684525466795496,0.23801068588245713
36,16,10,2.5,14,0.18,2.6,0.668454427480732,0.2379720238915687
36,12,25,2.5,14,0.18,1.8,0.668461750348984,0.23798460856221726
40,16,15,2.0,10,0.22,2.2,0.6684617997622697,0.2379964907756897
40,16,25,2.5,14,0.15,2.2,0.6684622898688534,0.23801755205847555
40,20,25,3.0,14,0.22,1.8,0.668463937035372,0.23810980878029805
36,16,25,3.0,14,0.15,2.2,0.6684649619424485,0.23800592710565127
40,20,25,3.0,14,0.18,2.2,0.6684675570751636,0.23809149964530946
36,16,15,2.5,14,0.15,2.2,0.6684675596791786,0.2379720616171942
40,16,10,2.0,14,0.15,2.2,0.6684683120547654,0.23796975407923104
40,16,10,2.0,10,0.22,2.6,0.6684701865889496,0.2379838806495382
40,12,15,1.5,14,0.18,2.6,0.6684717389395147,0.23796730594760385
40,20,20,2.5,14,0.22,1.8,0.6684717465808837,0.23806801574146946
36,12,15,2.5,10,0.22,1.8,0.668472580660239,0.23796873591394693
40,16,15,2.5,10,0.15,2.2,0.6684726485555228,0.237978507028688
36,20,15,3.0,14,0.18,1.8,0.6684730264648143,0.23801323320641554
40,16,10,2.5,10,0.15,2.2,0.6684738679080832,0.2379753991391905
32,12,20,3.0,14,0.15,1.8,0.668474503495818,0.23795467666001283
36,20,15,3.0,14,0.15,2.2,0.6684820456272933,0.2380079345220121
40,20,10,3.0,10,0.18,1.8,0.6684826395940134,0.23800841316007992
36,12,25,2.5,14,0.15,2.2,0.6684835025688963,0.23798704729788123
36,16,20,2.5,14,0.18,2.6,0.6684863477997928,0.23801866134671737
40,20,25,2.5,14,0.22,2.6,0.668487206606507,0.23812367145195218
36,12,15,2.0,14,0.22,2.6,0.6684876985926079,0.23797816710357172
36,16,15,3.0,10,0.22,1.8,0.6684906756247674,0.2380088686367539
40,12,10,2.0,10,0.18,2.6,0.6684930757918599,0.23797066142586873
40,16,20,2.0,14,0.18,2.2,0.6684965715865716,0.23802474246838387
40,12,10,3.0,6,0.15,2.6,0.6684995542829947,0.237982135460083
40,12,25,3.0,10,0.15,1.8,0.6685000009471356,0.2379952591684
36,20,10,3.0,14,0.15,1.8,0.6685020273802533,0.23799574447057978
36,12,20,2.5,10,0.22,2.2,0.6685023841626995,0.23800673615729784
40,12,25,2.0,14,0.18,1.8,0.6685035979135949,0.23801550078652972
40,16,20,2.5,10,0.22,1.8,0.6685117901095861,0.23804276909416563
40,20,20,2.5,14,0.18,2.2,0.6685121466169854,0.23807116571418943
36,16,10,3.0,10,0.18,2.6,0.6685152306132396,0.23800732785941583
40,16,15,2.0,14,0.15,1.8,0.6685170795821739,0.2379935096222625
40,12,10,2.0,10,0.22,1.8,0.6685176765143378,0.2379819042833366
40,12,15,3.0,6,0.22,1.8,0.668522730485016,0.2380153369740841
40,12,15,2.0,10,0.15,2.2,0.6685231403604209,0.237982534011983
40,12,10,2.5,6,0.22,2.6,0.6685259465057637,0.23801247248208235
36,16,10,2.5,14,0.22,1.8,0.6685295267900196,0.23800845371541332
36,16,10,2.5,14,0.18,2.2,0.6685295348713891,0.23800288436996037
32,12,25,3.0,14,0.22,2.6,0.6685307055510814,0.23804162480400579
32,12,25,3.0,14,0.18,2.6,0.6685432420754994,0.23802711586581296
40,12,20,1.5,14,0.22,2.2,0.6685440915967139,0.23802926141010772
36,12,25,3.0,10,0.22,1.8,0.6685497736415518,0.23804707937667066
40,12,15,1.5,14,0.22,1.8,0.6685501437175035,0.23800565447742061
36,20,20,3.0,14,0.22,2.2,0.6685513121914322,0.23810985710428728
40,12,25,2.0,14,0.15,2.2,0.6685529692020685,0.238030181865369
40,20,15,2.5,10,0.22,2.2,0.6685538701501869,0.2380805145056797
40,20,20,3.0,10,0.22,2.2,0.6685607186257165,0.23812603153259806
36,12,10,3.0,10,0.15,1.8,0.6685611210431451,0.23800489796224109
36,12,15,2.5,10,0.18,2.2,0.6685614884145602,0.23800491821195802
40,12,20,2.0,10,0.18,2.2,0.6685636367095296,0.23802528787864338
40,20,15,2.0,14,0.22,2.2,0.668563940977135,0.2380806728725982
40,20,25,3.0,14,0.15,2.6,0.6685648294262156,0.23811526096400895
40,20,10,2.0,14,0.22,2.2,0.6685692449505857,0.23805943938688356
40,20,10,3.0,10,0.15,2.2,0.6685705274056604,0.23804128037597702
36,16,10,2.5,14,0.15,2.6,0.6685709171230276,0.23801682020699738
36,16,15,3.0,10,0.18,2.2,0.6685728807535499,0.2380371051386261
36,12,20,2.0,14,0.22,2.6,0.6685733364825591,0.23803912308900907
40,12,25,2.5,10,0.15,2.6,0.6685734334055505,0.23804369462429828
36,20,20,3.0,14,0.18,2.6,0.6685756854944302,0.2381009787124197
36,12,15,2.0,14,0.22,2.2,0.6685770281380784,0.23801715123582645
40,16,20,2.0,10,0.22,2.6,0.66858070465832,0.23808229742449222
36,16,10,3.0,10,0.22,1.8,0.6685836660968953,0.2380390266895166
32,12,25,3.0,14,0.22,2.2,0.6685836986234733,0.23805870873152632
40,12,15,3.0,6,0.18,2.2,0.6685860479432383,0.23803077059486227
40,12,15,1.5,10,0.22,2.6,0.668586267831452,0.23802337164229384
40,16,25,3.0,10,0.22,1.8,0.6685978552220584,0.23811716380046563
36,16,20,2.5,14,0.22,1.8,0.6686086994903854,0.23807764712814714
36,16,20,3.0,10,0.22,2.2,0.6686102503535355,0.23809376228904758
40,16,20,2.0,14,0.15,2.6,0.6686134687831335,0.23806735923992037
40,20,20,2.5,14,0.15,2.6,0.6686152864043171,0.2381023307925896
40,12,10,3.0,6,0.18,1.8,0.6686205689500778,0.23803305325860066
32,12,25,3.0,14,0.18,2.2,0.6686215068586372,0.23805593584225734
36,16,15,2.5,14,0.15,1.8,0.6686241240683896,0.23803578763495098
40,20,15,3.0,10,0.15,2.6,0.6686248300752412,0.23808555346997246
40,12,25,2.0,10,0.22,2.2,0.6686259722870339,0.2380920829836316
40,12,15,1.5,14,0.18,2.2,0.6686261950433398,0.23803659473343466
36,16,20,2.5,14,0.18,2.2,0.6686269815818928,0.2380753303912229
32,12,25,3.0,14,0.15,2.6,0.6686314342011008,0.2380505008483885
40,16,20,2.5,10,0.18,2.2,0.6686333373935817,0.238085700714181
36,12,15,2.0,14,0.18,2.6,0.6686359640216276,0.23803902375689634
40,16,10,2.0,14,0.15,1.8,0.6686373786252319,0.23804372276117283
36,12,25,3.0,10,0.18,2.2,0.6686389683457963,0.23807612869786987
36,16,10,2.5,14,0.18,1.8,0.668643508410352,0.23805030247738537
40,20,10,2.5,10,0.18,2.6,0.6686449076974726,0.23808915440245687
40,12,10,2.0,10,0.18,2.2,0.6686475374146199,0.23804185881509596
36,16,25,3.0,14,0.15,1.8,0.6686491889219301,0.23807507377472095
32,12,25,3.0,14,0.22,1.8,0.6686531799109672,0.23808047262546775
36,16,25,2.5,14,0.22,2.6,0.6686541365080233,0.23813581853014218
36,20,15,3.0,14,0.15,1.8,0.6686557775304163,0.23807371861258114
36,16,10,2.5,14,0.15,2.2,0.6686597045783649,0.23805387430104127
36,12,25,2.5,14,0.15,1.8,0.6686609317224743,0.23805819300410933
40,16,25,2.0,14,0.22,2.2,0.6686624756683051,0.23814312871080898
40,16,10,2.0,10,0.22,2.2,0.6686634693172134,0.23807033598089733
36,12,20,2.5,10,0.18,2.6,0.6686669090652378,0.23807270802647676
36,16,10,3.0,10,0.18,2.2,0.6686694145935017,0.23807293014992084
40,20,10,2.0,14,0.18,2.6,0.6686762567375607,0.23809900548694818
40,16,15,2.0,10,0.18,2.6,0.6686793216230731,0.23808687093202582
36,12,10,2.5,10,0.22,2.6,0.6686801549146207,0.23805911842263308
40,12,10,3.0,6,0.15,2.2,0.6686816623180685,0.23805660061707998
40,16,15,1.5,14,0.22,2.6,0.6686874388030436,0.23810006456951938
36,12,25,2.5,10,0.22,2.6,0.6686893011872573,0.23811869555680432
40,20,15,2.0,14,0.18,2.6,0.6686896135311629,0.23812449112322295
36,16,20,2.5,14,0.15,2.6,0.6686910374768343,0.23809377486225378
36,12,20,3.0,10,0.15,1.8,0.6686947338408732,0.23806180906934157
36,12,20,2.0,14,0.22,2.2,0.6686982416548923,0.2380924795195059
36,12,15,2.5,10,0.15,2.6,0.6686987006929287,0.23806380081376016
