MatchID,Date,BeyA,BeyB,ScoreA,ScoreB,PreA,PreB,PostA,PostB,arena,elo_arena_updated,MatchType,SeasonID,Tier,Matchday,KBaseA,KBaseB,KEffA,KEffB,ExpA,ExpB,ActA,ActB,FormEmaA,FormEmaB
M0351,2026-02-26,LeonCrest,CerberusFlame,4,1,1097.87,1002.28,1107.63,996.01,Xtreme,Xtreme,season,S1,1,6,21.0148,18.0428,37.1264,23.8334,0.6342,0.3658,0.8971,0.1029,0.2556,-0.107
M0352,2026-02-26,ImpactDrake,CobaltDragoon,2,4,1129.89,1057.83,1119.88,1067.52,Xtreme,Xtreme,season,S1,1,6,16.9474,19.8895,22.3794,21.6722,0.6022,0.3978,0.1551,0.8449,0.1068,0.0299
M0353,2026-02-26,FoxBrush,DranSword,1,5,1062.56,1020.2,1049.56,1035.57,Xtreme,Xtreme,season,S1,1,6,18.0428,19.3807,23.1905,27.4005,0.5607,0.4393,0.0,1.0,-0.0951,-0.1379
M0354,2026-02-26,TuskMammoth,GolemRock,0,4,1104.98,1065.07,1095.41,1077.9,Xtreme,Xtreme,season,S1,1,6,15.1025,17.2885,17.1814,23.0338,0.5572,0.4428,0.0,1.0,0.0459,-0.1108
M0355,2026-02-26,PerseusDark,WyvernHover,0,4,1033.79,1026.8,1017.39,1044.78,Xtreme,Xtreme,season,S1,2,6,21.6363,30.769,32.1519,35.2557,0.5101,0.4899,0.0,1.0,0.162,0.0486
M0356,2026-02-26,KnightMail,SolEclipse,4,0,1014.8,988.8,1024.44,976.91,Xtreme,Xtreme,season,S1,2,6,20.4334,23.0107,20.8372,25.7012,0.5374,0.4626,1.0,0.0,-0.0066,-0.039
M0357,2026-02-26,WeissTiger,HellsReaper,0,4,1032.37,1001.93,1018.24,1014.3,Xtreme,Xtreme,season,S1,2,6,23.0107,21.0148,25.9741,22.7512,0.5437,0.4563,0.0,1.0,0.0429,-0.0275
M0358,2026-02-26,PhoenixWing,DranBrave,0,5,969.96,1039.83,955.24,1052.56,Xtreme,Xtreme,season,S1,2,6,19.8895,18.9047,29.2281,25.272,0.4008,0.5992,-0.1029,1.1029,-0.1565,0.1123
M0359,2026-02-26,DranDagger,SharkScale,2,5,980.5,1084.79,973.17,1094.04,Xtreme,Xtreme,season,S1,2,6,21.0148,25.4485,29.1339,36.8009,0.3543,0.6457,0.1029,0.8971,-0.1288,0.1487
M0360,2026-02-26,SilverWolf,LeonClaw,2,5,984.63,1016.3,976.01,1025.67,Xtreme,Xtreme,season,S1,3,6,23.0107,22.3006,24.5319,26.6393,0.4546,0.5454,0.1029,0.8971,-0.022,0.0649
M0361,2026-02-26,WizardRod,UnicornSting,2,4,977.77,984.29,968.82,993.45,Xtreme,Xtreme,season,S1,3,6,21.6363,21.0148,26.6872,27.2771,0.4906,0.5094,0.1551,0.8449,-0.0778,-0.0993
M0362,2026-02-26,ValkyrieVolt,CrimsonGaruda,6,3,1100.83,978.91,1112.8,973.14,Xtreme,Xtreme,season,S1,3,6,30.769,21.0148,52.3878,25.2592,0.6686,0.3314,0.8971,0.1029,0.2342,-0.0673
M0363,2026-02-26,SharkEdge,HellsChain,4,0,992.69,1005.16,1004.09,994.09,Xtreme,Xtreme,season,S1,3,6,19.3807,21.0148,22.022,21.3893,0.4821,0.5179,1.0,0.0,-0.0454,0.0059
M0364,2026-02-26,WhaleWave,RhinoReaper,0,4,964.15,1003.29,952.02,1014.96,Xtreme,Xtreme,season,S1,3,6,21.6363,21.0148,27.329,26.305,0.4439,0.5561,0.0,1.0,-0.0877,-0.0839
M0365,2026-02-26,LeonClaw,RhinoReaper,1,5,1025.67,1014.96,1011.07,1025.92,Xtreme,Xtreme,season,S1,3,7,21.6363,20.4334,28.3279,21.2631,0.5154,0.4846,0.0,1.0,0.1031,-0.0135
M0366,2026-02-26,HellsChain,WhaleWave,5,0,994.09,952.02,1007.3,935.99,Xtreme,Xtreme,season,S1,3,7,20.4334,21.0148,24.3513,29.5383,0.5602,0.4398,1.1029,-0.1029,-0.0639,-0.1352
M0367,2026-02-26,CrimsonGaruda,SharkEdge,2,5,973.14,1004.09,964.01,1011.35,Xtreme,Xtreme,season,S1,3,7,20.4334,18.9047,25.8778,20.5885,0.4556,0.5444,0.1029,0.8971,-0.0888,0.0297
M0368,2026-02-26,UnicornSting,ValkyrieVolt,2,4,993.45,1112.8,989.32,1121.83,Xtreme,Xtreme,season,S1,3,7,20.4334,29.5585,22.9683,50.2594,0.3347,0.6653,0.1551,0.8449,-0.0414,0.2334
M0369,2026-02-26,SilverWolf,WizardRod,4,0,976.01,968.82,989.09,955.07,Xtreme,Xtreme,season,S1,3,7,22.3006,21.0148,26.7151,28.0868,0.5103,0.4897,1.0,0.0,-0.066,-0.1122
M0370,2026-02-26,WyvernHover,SharkScale,2,4,1044.78,1094.04,1033.99,1104.07,Xtreme,Xtreme,season,S1,2,7,29.5585,24.5812,39.3246,36.5561,0.4296,0.5704,0.1551,0.8449,0.1101,0.1624
M0371,2026-02-26,DranBrave,DranDagger,4,2,1052.56,973.17,1058.97,966.35,Xtreme,Xtreme,season,S1,2,7,18.4594,20.4334,27.5668,29.3298,0.6123,0.3877,0.8449,0.1551,0.1645,-0.1451
M0372,2026-02-26,HellsReaper,PhoenixWing,2,4,1014.3,955.24,1004.26,968.62,Xtreme,Xtreme,season,S1,2,7,20.4334,19.3807,23.4139,31.1718,0.5842,0.4158,0.1551,0.8449,0.0486,-0.2028
M0373,2026-02-26,SolEclipse,WeissTiger,0,4,976.91,1018.24,964.26,1029.11,Xtreme,Xtreme,season,S1,2,7,22.3006,22.3006,28.6874,24.6614,0.4408,0.5592,0.0,1.0,-0.0955,-0.0353
M0374,2026-02-26,PerseusDark,KnightMail,0,4,1017.39,1024.44,1004.86,1035.82,Xtreme,Xtreme,season,S1,2,7,21.0148,19.8895,25.5791,23.2297,0.4899,0.5101,0.0,1.0,0.0724,0.056
M0375,2026-02-26,ViperTail,GolemRock,2,5,1028.05,1077.9,1020.08,1083.79,Xtreme,Xtreme,season,S1,1,7,20.4334,16.9474,24.4327,18.0513,0.4287,0.5713,0.1029,0.8971,0.0652,-0.0217
M0376,2026-02-26,DranSword,TuskMammoth,5,0,1035.57,1095.41,1050.32,1084.09,Xtreme,Xtreme,season,S1,1,7,18.9047,14.9024,21.4449,16.4459,0.4147,0.5853,1.1029,-0.1029,-0.0448,-0.0345
M0377,2026-02-26,CobaltDragoon,FoxBrush,1,5,1067.52,1049.56,1054.71,1063.22,Xtreme,Xtreme,season,S1,1,7,19.3807,17.6531,24.3525,25.9769,0.5258,0.4742,0.0,1.0,0.0855,-0.1572
M0378,2026-02-26,CerberusFlame,ImpactDrake,3,5,996.01,1119.88,991.77,1123.06,Xtreme,Xtreme,season,S1,1,7,17.6531,16.6284,24.4196,18.2734,0.3289,0.6711,0.1551,0.8449,-0.1278,0.033
M0379,2026-02-26,ScorpioSpear,LeonCrest,5,2,1064.08,1107.63,1076.22,1091.02,Xtreme,Xtreme,season,S1,1,7,19.8895,20.4334,26.421,36.1592,0.4376,0.5624,0.8971,0.1029,0.1095,0.2565
M0380,2026-02-26,HellsBrave,TyrannoRoar,3,6,1000,1000,984.12,1015.88,Xtreme,Xtreme,exhibition,,,,40.0,40.0,40.0,40.0,0.5,0.5,0.1029,0.8971,,
M0381,2026-02-26,TyrannoRoar,ClockMirage,4,0,1015.88,1000,1037.0,980.91,Xtreme,Xtreme,exhibition,,,,38.1942,40.0,44.261,40.0,0.5228,0.4772,1.0,0.0,0.0529,
M0382,2026-02-26,ClockMirage,HellsBrave,0,5,980.91,984.12,953.7,1010.6,Xtreme,Xtreme,exhibition,,,,38.1942,38.1942,45.484,44.261,0.4954,0.5046,-0.1029,1.1029,-0.0636,-0.0529
M0383,2026-02-26,TyrannoBeat,TyrannoRoar,0,4,922.83,1037.0,908.57,1053.56,Xtreme,Xtreme,exhibition,,,,27.3667,36.5049,41.7753,48.4976,0.3414,0.6586,0.0,1.0,-0.1755,0.1095
M0384,2026-02-26,ClockMirage,EmperorMight,4,2,953.7,965.0,972.22,947.8,Xtreme,Xtreme,exhibition,,,,36.5049,36.5049,51.2795,47.6118,0.4837,0.5163,0.8449,0.1551,-0.1349,-0.1014
M0385,2026-02-26,ClockMirage,WizardRod,4,2,972.22,955.07,985.71,945.33,Xtreme,Xtreme,exhibition,,,,34.9245,20.4334,42.1297,30.3951,0.5247,0.4753,0.8449,0.1551,-0.0688,-0.1625
M0386,2026-02-26,WolfHunt,SilverWolf,0,5,1003.15,989.09,979.8,1002.9,Xtreme,Xtreme,exhibition,,,,36.5049,21.6363,37.4636,22.1622,0.5202,0.4798,-0.1029,1.1029,0.0088,0.0081
M0387,2026-02-26,TyrannoRoar,CobaltDrake,4,2,1053.56,954.84,1063.81,946.33,Xtreme,Xtreme,exhibition,,,,34.9245,32.0629,49.637,41.2051,0.6384,0.3616,0.8449,0.1551,0.1404,-0.095
M0388,2026-02-26,HellsBrave,EmperorMight,4,0,1010.6,947.8,1027.11,927.61,Xtreme,Xtreme,exhibition,,,,36.5049,34.9245,40.2158,49.1788,0.5894,0.4106,1.0,0.0,0.0339,-0.136
M0389,2026-02-26,PerseusDark,CerberusFlame,1,5,1004.86,991.77,994.18,1004.34,Xtreme,Xtreme,exhibition,,,,20.4334,17.2885,20.591,24.2337,0.5188,0.4812,0.0,1.0,-0.0026,-0.1339
M0390,2026-03-01,ValkyrieVolt,SilverWolf,0,4,1121.83,1002.9,1090.1,1020.64,Xtreme,Xtreme,season,S1,3,8,28.4261,21.0148,47.7215,26.6954,0.6648,0.3352,0.0,1.0,0.2263,0.0901
M0391,2026-03-01,WizardRod,LeonClaw,0,5,945.33,1011.07,929.62,1022.43,Xtreme,Xtreme,season,S1,3,8,19.8895,21.0148,30.8408,22.3152,0.4065,0.5935,-0.1029,1.1029,-0.1835,0.0206
M0392,2026-03-01,SharkEdge,UnicornSting,3,4,1011.35,989.32,1003.29,997.74,Xtreme,Xtreme,season,S1,3,8,18.4594,19.8895,22.4883,23.4567,0.5317,0.4683,0.1729,0.8271,0.0728,-0.0598
M0393,2026-03-01,WhaleWave,CrimsonGaruda,0,4,935.99,964.01,921.25,976.56,Xtreme,Xtreme,season,S1,3,8,20.4334,19.8895,32.0514,27.2881,0.4598,0.5402,0.0,1.0,-0.1895,-0.124
M0394,2026-03-01,RhinoReaper,HellsChain,3,4,1025.92,1007.3,1017.68,1014.7,Xtreme,Xtreme,season,S1,3,8,19.8895,19.8895,23.2901,20.9017,0.5268,0.4732,0.1729,0.8271,0.057,0.017
M0395,2026-03-01,UnicornSting,WhaleWave,3,5,997.74,921.25,988.85,936.37,Xtreme,Xtreme,season,S1,3,9,19.3807,19.8895,19.6115,33.3482,0.6083,0.3917,0.1551,0.8449,-0.004,-0.2256
M0396,2026-03-01,CrimsonGaruda,RhinoReaper,5,2,976.56,1017.68,986.62,1008.78,Xtreme,Xtreme,season,S1,3,9,19.3807,19.3807,22.0646,19.5088,0.4411,0.5589,0.8971,0.1029,-0.0462,0.0022
M0397,2026-03-01,LeonClaw,HellsChain,0,4,1022.43,1014.7,1009.3,1026.44,Xtreme,Xtreme,season,S1,3,9,20.4334,19.3807,25.6929,22.9792,0.5111,0.4889,0.0,1.0,0.0858,0.0619
M0398,2026-03-01,SilverWolf,SharkEdge,4,2,1020.64,1003.29,1030.45,997.25,Xtreme,Xtreme,season,S1,3,9,20.4334,18.0428,30.6538,18.8662,0.525,0.475,0.8449,0.1551,0.1667,0.0152
M0399,2026-03-01,WizardRod,ValkyrieVolt,0,4,929.62,1090.1,920.37,1100.39,Xtreme,Xtreme,season,S1,3,9,19.3807,27.3667,32.5782,36.1892,0.2842,0.7158,0.0,1.0,-0.227,0.1075
M0400,2026-03-01,WeissTiger,PerseusDark,4,0,1029.11,994.18,1039.67,983.31,Xtreme,Xtreme,season,S1,2,8,21.6363,19.8895,23.466,24.1502,0.5501,0.4499,1.0,0.0,0.0282,-0.0714
M0401,2026-03-01,KnightMail,WyvernHover,4,0,1035.82,1033.99,1048.75,1017.36,Xtreme,Xtreme,season,S1,2,8,19.3807,28.4261,25.999,33.4449,0.5026,0.4974,1.0,0.0,0.1138,0.0589
M0402,2026-03-01,PhoenixWing,SolEclipse,4,3,968.62,964.26,976.84,954.37,Xtreme,Xtreme,season,S1,2,8,18.9047,21.6363,25.628,30.8214,0.5063,0.4937,0.8271,0.1729,-0.1185,-0.1415
M0403,2026-03-01,DranDagger,HellsReaper,2,5,966.35,1004.26,956.33,1011.38,Xtreme,Xtreme,season,S1,2,8,19.8895,19.8895,29.2449,20.7889,0.4457,0.5543,0.1029,0.8971,-0.1568,-0.0151
M0404,2026-03-01,SharkScale,DranBrave,4,0,1104.07,1058.97,1119.93,1047.02,Xtreme,Xtreme,season,S1,2,8,23.7698,18.0428,36.4152,27.4365,0.5645,0.4355,1.0,0.0,0.1773,0.1735
M0405,2026-03-01,SolEclipse,DranDagger,3,4,954.37,956.33,944.17,966.04,Xtreme,Xtreme,season,S1,2,9,21.0148,19.3807,31.4439,29.9385,0.4972,0.5028,0.1729,0.8271,-0.1654,-0.1816
M0406,2026-03-01,HellsReaper,SharkScale,1,5,1011.38,1119.93,1003.96,1133.05,Xtreme,Xtreme,season,S1,2,9,19.3807,23.0107,21.2785,37.6282,0.3487,0.6513,0.0,1.0,0.0326,0.2117
M0407,2026-03-01,WyvernHover,DranBrave,2,4,1017.36,1047.02,1008.7,1053.84,Xtreme,Xtreme,season,S1,2,9,27.3667,17.6531,28.6238,22.5435,0.4574,0.5426,0.1551,0.8449,-0.0153,0.0923
M0408,2026-03-01,PerseusDark,PhoenixWing,4,2,983.31,976.84,992.19,969.53,Xtreme,Xtreme,season,S1,2,9,19.3807,18.4594,26.4665,21.7797,0.5093,0.4907,0.8449,0.1551,-0.1219,-0.06
M0409,2026-03-01,KnightMail,WeissTiger,2,4,1048.75,1039.67,1038.63,1049.1,Xtreme,Xtreme,season,S1,2,9,18.9047,21.0148,28.2607,26.3368,0.5131,0.4869,0.1551,0.8449,0.165,0.0844
M0410,2026-03-01,ImpactDrake,ScorpioSpear,4,1,1123.06,1076.22,1129.28,1066.83,Xtreme,Xtreme,season,S1,1,8,16.3299,19.3807,18.8653,28.4583,0.567,0.433,0.8971,0.1029,0.0518,0.1561
M0411,2026-03-01,LeonCrest,ViperTail,0,6,1091.02,1020.08,1068.73,1035.71,Xtreme,Xtreme,season,S1,1,8,19.8895,19.8895,29.5005,20.671,0.6007,0.3993,-0.1551,1.1551,0.1611,0.0131
M0412,2026-03-01,FoxBrush,CerberusFlame,5,0,1063.22,1004.34,1073.97,994.31,Xtreme,Xtreme,season,S1,1,8,17.2885,16.9474,20.7172,19.3307,0.5839,0.4161,1.1029,-0.1029,-0.0661,-0.0469
M0413,2026-03-01,TuskMammoth,CobaltDragoon,5,0,1084.09,1054.71,1095.35,1043.98,Xtreme,Xtreme,season,S1,1,8,14.7152,18.9047,20.0868,19.1316,0.5422,0.4578,1.1029,-0.1029,-0.1217,0.004
M0414,2026-03-01,GolemRock,DranSword,2,4,1083.79,1050.32,1076.77,1058.73,Xtreme,Xtreme,season,S1,1,8,16.6284,18.4594,17.8569,21.3911,0.548,0.452,0.1551,0.8449,0.0246,0.0529
M0415,2026-03-01,CerberusFlame,TuskMammoth,4,3,994.31,1095.35,1004.67,1087.91,Xtreme,Xtreme,season,S1,1,9,16.6284,14.5401,22.1069,15.8789,0.3586,0.6414,0.8271,0.1729,-0.1098,-0.0307
M0416,2026-03-01,CobaltDragoon,GolemRock,3,4,1043.98,1076.77,1037.71,1081.77,Xtreme,Xtreme,season,S1,1,9,18.4594,16.3299,22.4077,17.8506,0.453,0.547,0.1729,0.8271,-0.0713,-0.031
M0417,2026-03-01,ViperTail,DranSword,4,1,1035.71,1058.73,1046.85,1048.68,Xtreme,Xtreme,season,S1,1,9,19.3807,18.0428,25.8999,23.3619,0.4669,0.5331,0.8971,0.1029,0.1121,0.0983
M0418,2026-03-01,ScorpioSpear,FoxBrush,3,4,1066.83,1073.97,1059.2,1079.53,Xtreme,Xtreme,season,S1,1,9,18.9047,16.9474,24.0825,17.5527,0.4897,0.5103,0.1729,0.8271,0.0913,0.0119
M0419,2026-03-01,LeonCrest,ImpactDrake,4,3,1068.73,1129.28,1077.67,1120.88,Xtreme,Xtreme,season,S1,1,9,19.3807,16.0506,21.6379,20.3298,0.4137,0.5863,0.8271,0.1729,0.0388,0.0889
